ID_KIID;ID_ZESPOLU;WYRAZENIE;FLAGA_WYSTAPIENIA
274;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
275;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
276;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
277;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
278;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
279;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
280;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
281;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
282;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
283;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
284;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
285;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
286;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
287;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
288;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
289;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
290;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
291;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
292;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
293;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
294;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
295;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
296;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
297;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
298;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
299;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
300;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
301;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
302;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
303;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
304;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
305;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
306;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
307;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
308;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
309;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
310;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
311;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
312;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
313;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
314;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
315;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
316;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
317;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
318;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
319;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
320;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;True
321;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
322;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
323;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
324;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;True
325;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
326;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
327;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
328;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
329;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
330;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
331;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
332;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
333;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
334;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;True
335;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;True
336;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
337;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
338;13;Niniejszy dokument zawiera kluczowe informacje dla inwestorów dotycz¹ce tego funduszu. Nie s¹ to materia³y marketingowe. Dostarczenie tych informacji jest wymogiem prawnym maj¹cym na celu u³atwienie zrozumienia charakteru i ryzyka zwi¹zanego z inwestowaniem w ten fundusz. Przeczytanie niniejszego dokumentu jest zalecane inwestorowi, aby móg³ on podj¹æ œwiadom¹ decyzjê inwestycyjn¹.;False
